id,bishop_config,num_entries,bytes,num_win_pos,num_draw_pos,num_loss_pos,num_win_ix,num_draw_ix,num_loss_ix,num_broken_ix,fen,dtm,line
KBBKRP,B20v00,8477211450,1097904182,156778,6346782202,601388260,78389,3173391101,300694130,851248156,6rk/7p/7B/4K3/8/8/8/B7 w - - ,15,e5e6 g8g7 a1g7 h8g8 g7f8 g8h8 f8a3 h8g8 a3c1 g8h8 c1b2 h8g8 e6f6 g8h8 f6f7 
KBBKRP,B11v00,8477211450,1097904182,1780693970,4418934938,591272008,890346985,2209467469,295636004,756349216,8/8/8/2k5/6B1/1p2r3/8/3KB3 w - - ,151,e1f2 c5d4 d1d2 b3b2 f2e3 d4e4 g4h5 b2b1n d2e2 b1c3 e2f2 c3b5 e3c1 b5d4 h5g6 d4f5 f2e2 e4e5 e2d3 f5g3 c1b2 e5f4 b2c3 g3f5 c3f6 f5e3 f6d8 e3f5 d8c7 f4g5 g6e8 f5g7 e8d7 g5g6 c7b6 g7f5 b6d8 f5d6 d3e3 d6f5 e3f3 f5g7 f3g4 g6f7 d8h4 g7e6 d7b5 e6g7 b5c4 f7g6 c4b3 g7e8 b3c2 g6f7 g4g5 e8d6 c2b3 f7e7 h4e1 d6e4 g5f5 e4c5 b3d1 e7d6 d1f3 c5b3 e1g3 d6c5 f5e5 b3c1 g3f2 c5c4 e5e4 c1a2 f3e2 c4b3 e2h5 b3c2 h5g6 a2c3 e4e3 c2b3 e3d3 c3a4 g6f7 b3b4 d3d4 a4c5 f2e1 b4b5 d4d5 c5b3 f7e8 b5b6 d5d6 b6a6 e1f2 a6a5 d6d5 a5b4 f2e1 b4a3 e1c3 b3c1 d5c4 c1a2 c3g7 a2c1 e8h5 c1a2 h5d1 a2c1 c4c3 c1a2 c3c2 a3b4 c2b2 a2c1 b2c1 b4c5 d1b3 c5b4 c1b2 b4b5 g7f8 b5c6 b3c4 c6d7 b2a3 d7c6 a3a4 c6d7 c4d5 d7e8 f8a3 e8d7 a4b5 d7e8 b5c6 e8d8 d5f7 d8c8 a3e7 c8b8 c6b6 b8c8 f7e6 c8b8 e7d6 b8a8 e6d5 
KBBKBP,B20v10,8477211450,688899195,160992,3212014450,187493062,80496,1606007225,93746531,265307106,7k/7p/3b3B/4K3/7B/8/8/8 w - - ,13,e5d6 h8g8 d6e6 g8h8 h4e1 h8g8 e1d2 g8h8 d2c3 h8g8 e6f6 g8h8 f6f7 
KBBKBP,B20v01,8477211450,688899195,460878,3383469588,164728270,230439,1691734794,82364135,314530902,5B1k/3b3p/6KB/8/8/8/8/8 w - - ,15,g6f7 d7e8 f7e8 h8g8 f8a3 g8h8 a3c1 h8g8 e8e7 g8h8 c1b2 h8g8 e7f6 g8h8 f6f7 
KBBKBP,B11v10,8477211450,688899195,1714218556,4904307190,172375170,857109278,2452153595,86187585,756349216,8/8/8/2k5/1b5B/3B2p1/4K3/8 w - - ,149,h4e7 c5d4 e7b4 g3g2 b4a5 g2g1n e2d2 g1f3 d2c2 f3g5 d3f1 g5e4 a5b6 e4c5 c2d2 d4d5 d2e3 c5b3 f1e2 b3c5 e2f3 d5c4 f3c6 c5b3 c6e8 b3c5 e8f7 c4b5 b6d8 c5b7 d8e7 b5c6 e3d4 b7d6 f7d5 c6c7 e7g5 d6b7 d5h1 b7a5 h1e4 a5b7 d4c3 b7a5 c3b4 a5b7 g5f4 c7b6 f4g3 b7d8 g3f2 b6c7 b4b5 c7d6 f2g3 d6e6 e4c2 d8f7 c2b3 e6f6 g3h4 f6g6 b5c5 f7g5 b3c2 g6h5 h4g3 h5g4 g3d6 g4f3 c5d4 g5e6 d4e5 e6f4 c2e4 f3g4 d6c7 g4g5 e4c2 f4g6 e5d5 g6f4 d5e4 f4h5 e4e5 h5f4 c7d8 g5g4 e5e4 f4g6 c2d1 g4g3 e4e3 g3h3 d1e2 h3g3 d8f6 g3h3 e2b5 h3g4 b5d7 g4h5 d7e8 h5h6 e3e4 g6f8 e4f5 f8h7 f6b2 h7f8 f5f6 f8h7 f6f7 h6g5 f7g7 h7f6 b2f6 g5f5 e8f7 f5e4 g7g6 e4e3 f7d5 e3d2 d5c4 d2c1 f6c3 c1b1 c3b4 b1a1 b4a3 a1b1 c4b3 b1a1 g6f5 a1b1 f5e4 b1a1 b3c4 a1b1 e4d3 b1a1 d3c3 a1b1 c3b3 b1a1 a3b2 a1b1 c4d3 
KBBPPK,B20v00,3092810979,546430662,2441665510,4272894,0,1220832755,2136447,0,304951332,1B6/8/8/8/8/P1Bk1K2/P7/8 w - - ,49,a3a4 d3c4 c3d4 c4d4 a4a5 d4d5 a5a6 d5c6 f3e4 c6b6 e4d5 b6a6 d5c6 a6a5 c6b7 a5a4 b8d6 a4b5 a2a3 b5a5 d6c5 a5b5 c5b4 b5a4 b7a6 a4b3 a6b5 b3b2 a3a4 b2c1 a4a5 c1d1 a5a6 d1e2 a6a7 e2f3 a7a8q f3e3 b4e1 e3f4 a8d5 f4e3 b5c4 e3f4 c4d3 f4g4 d5e5 g4f3 e5g3 
KBBPPK,B11v00,3092810979,546430662,2391335438,1750,0,1195667719,875,0,369221851,8/2B5/8/8/B7/k1P5/2P5/K7 w - - ,31,c3c4 a3a4 c4c5 a4b4 c7b6 b4b5 c2c3 b5c6 a1a2 c6b5 a2b3 b5c6 b3c4 c6d7 c4d5 d7e7 c5c6 e7f6 c6c7 f6f5 c7c8q f5f4 c8h3 f4g5 b6d4 g5g6 d5e6 g6g5 d4e3 g5g6 h3h6 
KPPKBB,B00v20,3197807670,1066702033,881110408,2265692472,148310,440555204,1132846236,74155,0,1b6/P7/k7/8/1P6/6K1/8/6b1 w - - ,85,a7b8r g1b6 g3g4 b6c7 b8c8 a6b7 c8g8 b7b6 g8g7 c7d8 g7d7 d8c7 b4b5 c7h2 d7d2 h2g1 d2d1 g1h2 d1b1 h2c7 g4f5 c7d8 f5e6 b6c5 e6d7 d8a5 b1b3 c5b6 d7d6 a5e1 d6d5 e1f2 b3b2 f2g1 d5c4 g1e3 b2a2 e3g1 a2e2 b6b7 c4b4 g1d4 e2e4 d4g1 e4e7 b7b6 e7e6 b6c7 b4a5 g1h2 e6g6 h2f4 b5b6 c7d7 a5a6 f4b8 a6b7 b8h2 b7a8 d7e7 b6b7 e7f7 g6a6 f7e7 b7b8q h2b8 a8b8 e7d7 a6b6 d7e8 b6b7 e8f8 b7a7 f8g8 b8c8 g8h8 c8d8 h8g8 d8e8 g8h8 e8f7 h8h7 a7a6 h7h8 a6h6 
KPPKBB,B00v11,3197807670,1066702033,796298690,733619716,1718745744,398149345,366809858,859372872,0,8/2K5/1P3P2/3k4/8/8/8/bb6 w - - ,173,f6f7 a1e5 c7d8 e5f6 d8c8 b1f5 c8b8 f6e5 b8a7 e5d6 b6b7 d6c5 a7a6 f5d3 a6a5 c5d6 f7f8q d6f8 b7b8q f8c5 b8b2 d3c4 b2c3 c5d4 c3f3 d5e5 f3g3 e5e4 g3h4 e4e3 h4e7 e3d3 a5b4 c4d5 e7e1 d5f3 e1h4 d3e3 b4c4 f3e2 c4d5 e2f3 d5e6 f3e4 h4g3 e3d2 g3f4 d2d3 e6d6 d4c3 f4g3 d3d2 g3g1 e4d3 d6c5 d2c2 g1e3 c3b2 c5b4 b2c3 b4a3 c3b2 a3a4 b2c3 e3c5 d3e4 c5c4 e4f3 c4f1 f3d1 f1g2 c2d3 a4b5 d1e2 b5c5 e2d1 g2g3 d3d2 c5d5 d1b3 d5e4 b3c2 e4f4 c3d4 g3a3 c2d3 a3b4 d4c3 b4b3 c3d4 f4f3 d4c3 b3a4 d3b1 f3f2 b1c2 a4c4 c2d3 c4a2 d3c2 f2f3 d2d3 a2a6 d3d4 f3e2 c3b4 a6a7 b4c5 a7a1 d4c4 a1a2 c2b3 a2b1 c5b6 b1b2 b6c5 b2e5 b3c2 e2d2 c2a4 e5c3 c4b5 d2d3 b5c6 c3f6 c5d6 d3d4 a4b5 f6f5 b5a6 f5c2 c6b5 d4d5 d6b4 c2c6 b5a5 d5d4 a6f1 c6c7 a5a6 d4d5 f1d3 c7e5 d3b5 e5a1 a6b6 a1d4 b6a5 d4a7 b5a6 d5c6 b4f8 a7b6 a5a4 b6a6 a4b4 a6d3 f8h6 d3d4 b4b3 c6b5 h6c1 d4d3 b3b2 b5b4 c1e3 d3e2 e3d2 e2d2 b2a1 b4a3 a1b1 d2d1 
KBBKPP,B20v00,3271423410,821137247,418948,2376113656,223010164,209474,1188056828,111505082,421508196,7k/7p/6pB/6B1/8/8/7K/8 w - - ,23,h2g3 h8g8 g3f4 g8f7 f4e5 f7e8 e5d6 e8f7 d6d7 f7g8 d7e6 g8h8 g5c1 h8g8 e6f6 g6g5 c1g5 g8h8 g5c1 h8g8 c1b2 g8h8 f6f7 
KBBKPP,B11v00,3271423410,821137247,2266542604,181514640,95387032,1133271302,90757320,47693516,278421692,B7/B7/8/5p2/8/2p5/1K1k4/8 w - - ,207,b2b3 c3c2 a7b8 c2c1n b3c4 d2e3 a8g2 f5f4 b8a7 e3e2 g2h3 f4f3 h3g4 c1d3 c4d5 d3f2 g4h5 f2h1 d5e5 h1g3 h5g4 g3f1 e5f4 f1d2 g4h5 e2e1 f4g3 e1e2 a7b6 d2f1 g3f4 f1d2 b6a5 e2d3 f4g3 d3e3 h5e8 d2e4 g3h2 e4d2 a5b6 e3f4 b6c5 d2f1 h2g1 f1d2 c5f8 d2e4 e8c6 e4f6 c6b7 f6e4 f8h6 f4f5 h6c1 f3f2 g1f1 e4c5 b7h1 c5d3 c1e3 f5e5 h1a8 e5f5 f1e2 f5e5 e3b6 f2f1q e2f1 d3b4 b6g1 b4a2 f1e1 a2c3 e1d2 c3d5 d2d3 d5f4 d3c4 f4e2 g1h2 e2f4 a8f3 e5f5 f3d1 f5e4 d1c2 e4f3 h2g1 f4g2 c4d4 g2f4 c2d1 f3g3 d4c4 f4g2 g1b6 g2e1 c4d4 e1g2 d4e4 g2e1 e4e3 e1g2 e3d2 g3f4 d2e2 f4f5 d1c2 f5e6 c2b3 e6f5 e2f3 g2h4 f3f2 h4g6 b3c2 f5f6 b6d8 f6f7 f2e3 g6e7 c2b3 f7e8 d8c7 e8d7 c7f4 d7c6 e3d4 e7f5 d4e5 f5d6 b3d5 c6d7 f4g3 d7e7 d5b3 d6f7 e5e4 f7d6 e4d5 d6e8 d5e5 e8d6 g3h4 e7d7 e5d5 d6f7 b3a4 d7c7 d5c5 c7c8 a4d1 c8d7 d1e2 f7e5 c5d5 e5f7 e2g4 d7e8 g4h5 e8f8 h4f6 f7h6 d5e6 h6g8 f6b2 g8h6 e6f6 h6g8 f6g6 f8e7 g6g7 g8f6 b2f6 e7e6 h5g6 e6d5 g7f7 d5d6 g6d3 d6d5 f7e7 d5c6 e7e6 c6c5 f6c3 c5c6 c3d4 c6c7 d3b5 c7d8 d4b6 d8c8 b5a6 c8b8 e6d5 b8a8 b6g1 a8b8 d5c6 b8a8 c6b6 a8b8 g1h2 b8a8 a6b7 
KKBBPP,B00v20,3384898440,893815886,0,33027218,3298145990,0,16513609,1649072995,0,,,
KKBBPP,B00v11,3384898440,893815886,0,8078394,3430545278,0,4039197,1715272639,0,,,
KBNPKB,B10v10,16186826174,7213960989,13468016884,540420406,51552,6734008442,270210203,25776,968197797,8/8/8/8/7b/8/1K1k1P2/N5B1 w - - ,139,a1b3 d2e2 b3d4 e2d3 d4e6 h4f6 b2c1 d3e4 g1h2 f6h4 f2f4 e4f3 e6d4 f3e4 d4e2 e4e3 e2g1 h4e7 c1d1 e7h4 g1h3 h4e7 d1e1 e7d6 e1f1 e3f3 h3g1 f3g4 g1e2 g4f3 h2g3 d6c7 f1e1 c7a5 e1d1 a5c7 d1d2 f3e4 d2e1 e4f3 e1f1 f3g4 f1g2 c7d6 g2f2 d6c5 f2f1 c5d6 f1g2 d6c7 g3h2 c7d6 g2f2 d6c5 f2e1 c5e3 h2g3 g4f3 e1d1 f3e4 d1c2 e3c5 g3e1 e4e3 e2c1 e3e4 e1d2 c5a3 c1e2 a3d6 d2c1 d6b8 c2b3 b8d6 b3c4 d6b8 e2c3 e4f5 c3d5 f5e4 c4c5 e4f5 c5d4 b8a7 d4d3 a7b8 d3e3 b8d6 e3f3 f5e6 d5b6 d6c7 c1e3 e6f5 b6c4 c7b8 e3c1 b8f4 c1f4 f5e6 c4b6 e6f5 f4h2 f5g5 h2g3 g5f5 g3f4 f5g6 f3g4 g6f6 f4g3 f6e6 g4g5 e6f7 g5f5 f7g8 b6c4 g8f7 g3h4 f7e8 f5e6 e8f8 h4f6 f8g8 e6f5 g8f7 c4d6 f7g8 f5g6 g8f8 f6h4 f8g8 h4e7 g8h8 d6f5 h8g8 f5h6 g8h8 e7f6 
KBNPKB,B10v01,16186826174,7213960989,13591345844,700982432,450132,6795672922,350491216,225066,1067994752,8/1K5N/6b1/8/4k3/6P1/7B/8 w - - ,133,h7g5 e4f5 g5h3 f5g4 h3g1 g6f7 b7b6 g4f5 b6c5 f5e4 g1h3 f7b3 h3g5 e4f5 c5b4 b3c2 b4c3 c2a4 g5f3 a4d1 f3d4 f5g4 c3d2 d1a4 d4e2 a4b5 e2g1 b5f1 d2e1 f1g2 g1e2 g2f3 e2c1 f3g2 e1f2 g2e4 h2g1 e4h1 c1d3 h1e4 d3e5 g4f5 e5c4 f5g4 f2e3 e4d5 c4b6 d5h1 g1f2 h1g2 b6c4 g2f1 c4e5 g4f5 e5f3 f1a6 f3h2 a6b7 g3g4 f5g5 f2e1 b7d5 e1d2 d5a2 e3f3 g5g6 f3f4 a2b1 h2f3 b1c2 f3e5 g6f6 g4g5 f6e7 d2a5 c2b1 g5g6 b1g6 e5g6 e7d6 g6e5 d6c5 a5c7 c5b4 e5d7 b4b5 d7b8 b5c4 c7b6 c4d5 f4f5 d5d6 f5e4 d6e6 b6c7 e6f6 b8a6 f6g5 a6c5 g5g4 c5e6 g4h3 e4f3 h3h4 c7g3 h4h5 f3f4 h5g6 e6c7 g6f6 g3h4 f6g6 h4d8 g6h7 f4f5 h7g7 c7e8 g7f7 e8d6 f7g7 d8g5 g7g8 g5h6 g8h7 f5g5 h7h8 g5g6 h8g8 d6e4 g8h8 h6g7 h8g8 e4f6 
KQBPKB,B10v10,15787021288,2553145756,10225031444,3061640,20336,5112515722,1530820,10168,2660780760,8/8/8/8/5P2/2Q3K1/8/4b1Bk w - - ,101,g3h3 e1c3 g1c5 c3d4 c5d6 d4c5 d6e5 c5g1 f4f5 g1d4 e5h2 d4a1 h2d6 a1b2 h3g3 b2f6 d6c7 f6a1 g3f3 a1f6 c7f4 h1g1 f4d6 f6d8 d6e5 g1f1 e5g7 d8a5 g7f8 a5c3 f8d6 c3f6 f3e4 f1e2 e4d5 e2f3 d5e6 f6g7 d6e5 g7h6 f5f6 f3g4 e5b2 g4h5 e6f5 h6g5 f6f7 g5e7 b2c1 e7b4 c1f4 b4e7 f5e6 e7f8 e6f6 h5g4 f4c1 g4h5 c1d2 h5g4 f6g6 f8a3 d2c3 a3c5 c3g7 c5a3 g6h7 a3b4 h7g8 g4f5 g7f8 b4d2 f8a3 d2h6 a3b2 f5g6 b2a1 g6f5 a1g7 h6c1 f7f8q f5e4 g7h6 c1b2 f8b4 b2d4 h6g7 e4f4 g7d4 f4e4 d4c5 e4d3 b4d4 d3c2 c5a3 c2b3 d4c5 b3a2 c5c3 a2b1 c3b2 
KQBPKB,B10v01,15787021288,2553145756,10437300020,8436876,178724,5218650010,4218438,89362,2789226008,K7/3Q4/kPb5/8/8/8/8/4B3 w - - ,67,b6b7 c6d7 b7b8n a6b6 b8d7 b6c6 d7e5 c6c5 e5g4 c5d4 a8b7 d4d3 g4h2 d3e2 e1g3 e2e3 b7b6 e3d4 b6c6 d4e4 c6c5 e4d3 c5d5 d3e3 g3h4 e3f4 h4f2 f4f5 f2g3 f5f6 h2f1 f6e7 f1e3 e7e8 d5d6 e8d8 e3d5 d8c8 d6c6 c8d8 g3c7 d8e8 c6d6 e8f7 c7d8 f7g6 d6e6 g6h5 e6f5 h5h6 d8f6 h6h7 f5e6 h7g6 d5f4 g6h7 e6f7 h7h6 f6h4 h6h7 h4g5 h7h8 f4e6 h8h7 e6f8 h7h8 g5f6 
KBPPKB,B10v10,6289527204,2216333363,5210729536,312999810,42636,2605364768,156499905,21318,335410163,8/8/8/8/1k6/2b4K/P1P4B/8 w - - ,159,h2d6 b4c4 h3g4 c4d5 d6a3 d5e4 a3c5 c3a5 c5f2 a5d2 g4g3 d2f4 g3g2 f4c7 f2e1 c7e5 g2f2 e5f6 e1d2 f6h4 f2e2 e4d4 e2f3 h4f6 f3f4 f6e5 f4f5 d4d5 d2g5 e5c3 g5f6 c3e1 f6a1 e1h4 a1c3 h4e7 f5f4 e7c5 c3d2 c5g1 f4f3 g1d4 d2e1 d4g1 e1f2 g1h2 f3e3 d5c4 f2e1 h2g1 e3e4 g1d4 e1g3 d4g1 g3e5 g1f2 e5b2 f2g3 e4f5 c4d5 f5f6 g3h4 f6f7 d5d6 b2f6 h4e1 f7e8 e1a5 f6h4 a5d2 e8d8 d6c6 h4f6 d2e1 f6e7 e1d2 d8c8 c6b5 c8d7 d2f4 d7e6 b5c6 e6f5 f4e3 e7g5 e3g1 f5e4 g1f2 g5d2 f2g1 a2a4 g1f2 e4d3 f2h4 d2b4 h4f2 d3c4 f2g1 a4a5 g1f2 a5a6 f2g1 b4c3 g1f2 c3d4 f2e1 c4b3 e1d2 c2c4 d2f4 c4c5 f4b8 b3b4 b8a7 b4c4 a7b8 d4f6 b8a7 f6e7 a7b6 c4b4 b6c7 e7d6 c7d8 b4b3 d8h4 d6b8 h4d8 b3a4 d8b6 a6a7 b6a7 b8a7 c6b7 a7b6 b7c6 a4a3 c6b5 a3b3 b5c6 b3c4 c6d7 c4d5 d7e7 c5c6 e7f6 c6c7 f6f5 c7c8q f5f4 b6a5 f4f3 c8h3 f3e2 a5b4 e2d1 h3d3 d1c1 b4a3 
KBPPKB,B10v01,6289527204,2216333363,4171965696,1467724124,311518,2085982848,733862062,155759,372230381,8/8/k1K5/8/1P6/B7/4P3/7b w - - ,163,c6c5 a6b7 b4b5 b7c7 c5d4 c7b6 d4c4 h1g2 a3c5 b6b7 c4d3 g2h3 d3e4 h3g2 e4f4 g2f1 f4f3 f1h3 c5g1 b7c7 b5b6 c7d6 g1h2 d6c6 h2c7 h3c8 f3e4 c6d7 e4f5 d7e7 f5g6 c8b7 c7h2 b7e4 g6g7 e4h1 h2g1 h1c6 g1f2 c6h1 f2h4 e7e6 g7f8 h1c6 h4e7 e6d7 f8f7 c6d5 f7f6 d5b7 e7c5 d7c6 c5g1 c6d6 g1f2 b7g2 f2d4 g2c6 f6f7 d6d5 d4g1 d5d6 g1f2 d6d7 f2g3 c6b7 g3c7 b7h1 f7f6 h1b7 f6f5 d7e7 c7h2 b7a6 h2g1 a6c8 f5e5 c8b7 g1d4 b7c6 d4c5 e7d8 c5f2 d8d7 e5f5 c6b7 e2e4 d7e7 e4e5 b7c8 f5g6 e7e6 f2d4 c8b7 g6g7 b7d5 d4b2 e6e7 b2a3 e7e6 a3d6 d5h1 g7f8 e6d7 f8f7 h1d5 f7f6 d7c6 d6c7 c6d7 f6f5 d5e6 f5g6 e6a2 c7d6 a2d5 g6f5 d7c6 d6c7 c6d7 f5f6 d5a2 c7d6 d7c6 d6c5 a2b3 e5e6 b3d1 e6e7 d1h5 f6g7 c6d7 c5b4 h5e8 b4a5 d7c8 g7f8 e8a4 e7e8q a4e8 f8e8 c8b8 a5e1 b8c8 e1f2 c8b7 e8d7 b7a6 d7c6 a6a5 b6b7 a5b4 b7b8q b4c3 b8b1 c3d2 c6d5 d2e2 f2h4 e2e3 b1c2 e3f4 c2e4 
KRBPKB,B10v10,16637490240,4167659794,12238746422,34637962,30928,6119373211,17318981,15464,2057439575,8/8/8/4b3/8/4B1R1/4P2K/5k2 w - - ,139,e3f4 e5f4 e2e3 f4d6 h2h3 f1f2 g3g6 d6b8 e3e4 f2e3 g6e6 e3f3 e6b6 b8f4 b6b4 f4e5 h3h4 e5d6 b4c4 f3f4 h4h5 d6e5 h5g6 e5b2 c4b4 b2a1 g6f7 f4e5 b4b1 a1c3 b1c1 c3d2 c1c4 d2f4 c4a4 f4d2 f7g6 d2c1 g6h5 e5f4 a4b4 c1a3 b4c4 a3b2 h5g6 b2a1 g6f7 f4e5 c4c1 a1b2 c1e1 b2d4 f7e7 d4c3 e1e3 c3b4 e7d7 b4d2 e3e2 d2f4 d7e7 f4c1 e7f7 c1g5 f7g6 g5d8 g6h5 e5f4 e4e5 f4f5 e5e6 d8e7 e2e1 f5f6 h5g4 e7a3 e1e4 a3d6 g4f3 d6c5 f3e2 c5f8 e4f4 f6e7 f4f7 e7e8 e2d3 f8a3 d3c4 a3c1 f7c7 c1d2 c4d5 d2a5 c7c2 e8e7 c2g2 a5c3 g2a2 e7e8 a2c2 c3a5 c2b2 a5c7 b2b4 c7h2 b4g4 e8d8 g4g7 h2f4 e6e7 d8d7 g7g4 f4d2 g4e4 d7e8 d5e6 d2b4 e4c4 b4c5 c4c1 c5e7 c1c8 e7d8 c8a8 e8f8 a8d8 f8g7 d8d5 g7g6 e6e7 g6g7 d5d6 g7h8 d6g6 h8h7 e7f7 h7h8 g6h6 
KRBPKB,B10v01,16637490240,4167659794,12424506068,93309092,258176,6212253034,46654546,129088,2184306341,b7/8/8/8/8/2k5/4P1K1/6BR w - - ,141,g2h2 c3d2 g1e3 d2e3 h1a1 a8c6 a1a6 c6d5 a6a5 d5c4 a5e5 e3f2 e2e4 f2e3 e5c5 c4g8 c5c8 g8f7 c8c7 f7g8 c7g7 g8c4 g7g4 c4e2 g4g2 e2c4 e4e5 e3f4 g2c2 c4d3 c2d2 d3f5 d2e2 f5e6 e2e1 f4f3 h2g1 f3f4 g1f2 f4f5 f2g3 e6a2 g3h4 a2b3 h4h5 b3a2 h5h6 a2b3 h6g7 b3c4 g7f8 f5e6 f8e8 c4d3 e8d8 d3f5 e1e3 f5g4 d8e8 g4d1 e8f8 d1c2 f8g7 c2b1 g7h6 b1a2 h6g5 a2b1 g5f4 b1a2 e3e1 a2b3 e1c1 b3a4 f4e4 a4b5 e4d4 b5e2 c1c6 e6d7 c6d6 d7e7 d4e4 e2g4 d6a6 g4d1 a6a1 d1c2 e4d4 c2b3 a1b1 b3f7 b1b7 e7e6 b7b6 e6e7 d4e4 f7c4 b6b2 c4g8 b2b7 e7e6 e4f4 g8f7 b7b6 e6d5 b6a6 f7h5 e5e6 h5g6 e6e7 g6f7 a6a8 d5e6 e7e8q f7e8 a8e8 e6d5 e8e4 d5d6 e4e5 d6d7 e5d5 d7c6 f4e5 c6c7 d5d6 c7c8 e5e6 c8c7 e6e7 c7c8 d6d7 c8b8 e7d8 b8a8 d8c7 a8a7 d7d6 a7a8 d6a6 
KBKBBP,B10v20,8769939360,2307296138,31452,2148097936,1666863616,15726,1074048968,833431808,150787600,8/8/8/8/8/8/p6B/k1K1b1b1 w - - ,5,h2e5 g1d4 e5d4 e1c3 d4c3 
KBKBBP,B10v02,8769939360,2307296138,943868,3617956450,358739186,471934,1808978225,179369593,199076376,8/8/8/8/8/8/p1b5/kbBK4 w - - ,7,d1d2 c2d1 c1a3 b1c2 d2c1 d1e2 a3b2 
KBKBBP,B10v11,8769939360,2307296138,513320,3008354924,5041478448,256660,1504177462,2520739224,358196464,8/8/8/8/8/1p6/b7/k1K1b1B1 w - - ,5,g1d4 e1c3 d4c3 b3b2 c3b2 
KBBPKP,B20v00,6407315364,1819193751,4703532250,261384090,107078598,2351766125,130692045,53539299,732286919,8/8/K6P/6B1/8/4B3/1p4k1/8 w - - ,193,h6h7 b2b1q h7h8q b1a2 a6b5 a2b3 b5c5 b3a3 c5d5 a3b3 d5d6 b3d3 d6c6 d3e4 c6c5 e4c2 c5b4 c2b1 b4a3 b1d3 a3b2 d3b5 b2c1 b5c4 c1d1 c4b3 d1e1 b3b4 e3d2 b4b1 d2c1 b1b4 g5d2 b4e4 d2e3 e4b4 e1d1 b4a4 d1d2 a4a5 d2d3 a5d5 d3c3 d5a5 c3c4 a5a4 c4d5 a4a2 d5d6 a2a6 d6e7 a6b7 e7f6 b7a6 f6g5 a6b5 g5h4 b5b4 e3f4 b4e7 h4h5 e7e2 h5g5 e2e7 g5f5 e7f7 f5e5 f7c7 e5d4 c7d7 d4c4 d7a4 c4d3 a4d7 d3e2 d7b5 e2d2 b5b4 d2d1 b4b3 d1e1 b3b4 c1d2 b4b1 e1e2 b1e4 f4e3 e4c4 e2d1 c4b3 d1c1 b3a3 c1c2 a3a2 c2d3 a2a6 d3d4 a6d6 d4c4 d6e6 c4c5 e6e7 c5d5 e7d7 d5e5 d7c7 e5f5 c7d7 f5g5 d7e7 g5h5 e7f7 h5h4 f7e7 e3g5 e7e4 g5f4 e4e7 h4h5 e7e2 h5g5 e2e7 g5f5 e7f7 f5e5 f7e7 e5d5 e7d7 f4d6 d7a4 d2f4 a4a2 d5c6 a2a4 c6b6 a4b3 b6c7 b3c4 c7d8 c4d5 d8e7 d5e4 e7f6 e4d4 d6e5 d4d5 h8h2 g2f1 h2h3 f1e2 h3e3 e2f1 e5c7 d5h5 e3e6 h5h8 f6g5 h8g7 g5h5 g7h7 h5g4 h7d3 f4e3 d3c2 c7g3 c2d1 g4h4 d1d3 g3f4 d3h7 f4h6 h7c2 e6a6 c2e2 a6f6 f1e1 e3d2 e2d2 h6d2 e1d2 f6c6 d2e3 c6c4 e3d2 h4g3 d2e3 c4d5 e3e2 d5d4 e2e1 g3f3 e1f1 d4a1 
KBBPKP,B11v00,6407315364,1819193751,4923003714,32777706,5039008,2461501857,16388853,2519504,658620762,8/8/2B5/8/8/8/1Pkp4/B3K3 w - - ,147,e1f2 d2d1n f2e1 d1b2 c6e4 c2b3 e4b1 b3c3 e1e2 c3b3 e2d2 b2c4 d2c1 c4d6 a1b2 d6c4 b2d4 c4a5 d4g7 a5c4 b1e4 c4a5 e4f3 b3c4 c1c2 c4c5 c2d3 a5c6 g7f8 c5b6 f8d6 b6b5 d3e4 b5a6 d6h2 a6b6 e4d5 c6a5 h2g3 a5b7 f3e4 b7a5 g3f2 b6c7 d5e6 a5b7 e6e7 b7a5 f2g3 c7b6 e7d7 b6c5 g3f2 c5c4 e4g6 a5b3 g6f7 c4c3 f2e1 c3c2 d7d6 b3d2 f7g6 c2d1 e1f2 d1e2 f2c5 e2f3 d6e5 d2c4 e5d4 c4e3 g6e4 f3e2 c5b6 e2d2 e4g6 e3c2 d4d5 c2e3 d5e4 e3d1 e4d4 d1e3 b6a5 d2e2 d4e4 e3c2 g6h5 e2f2 e4f4 f2f1 a5b6 f1e1 f4e4 e1d2 b6a5 d2c1 a5c3 c2a3 e4d3 a3b1 c3g7 b1a3 h5e8 a3b1 e8a4 b1a3 d3c3 a3b1 c3b3 c1d1 b3a2 d1e2 a2b1 e2d3 a4b3 d3e4 b1c2 e4f5 c2d3 f5g6 g7e5 g6f5 e5d6 f5g6 d3e4 g6g5 d6e7 g5g4 b3d1 g4g3 e4e3 g3g2 d1e2 g2g1 e3f3 g1h2 e2f1 h2g1 f3e2 g1h2 e2f2 h2h1 f1g2 h1h2 e7d6 
